id,nume,prenume,sex,instanță/parchet,mişcat,an,lună,CA cod,trib cod,jud cod,nivel
2693,DIACONU,ANDREEA CARMEN,f,JUDECĂTORIA PITEŞTI,0,2009,04,CA11,TB33,J125,1
2693,DIACONU,ANDREEA CARMEN,f,JUDECĂTORIA PITEŞTI,0,2010,05,CA11,TB33,J125,1
2693,DIACONU,ANDREEA CARMEN,f,JUDECĂTORIA PITEŞTI,0,2011,04,CA11,TB33,J125,1
2693,DIACONU,ANDREEA CARMEN,f,JUDECĂTORIA PITEŞTI,0,2012,04,CA11,TB33,J125,1
2693,DIACONU,ANDREEA CARMEN,f,JUDECĂTORIA PITEŞTI,0,2013,04,CA11,TB33,J125,1
2693,DIACONU,ANDREEA CARMEN,f,JUDECĂTORIA PITEŞTI,up,2014,04,CA11,TB33,J125,1
2693,DIACONU,ANDREEA CARMEN,f,TRIBUNALUL ARGEŞ,0,2015,04,CA11,TB33,-88,2
2693,DIACONU,ANDREEA CARMEN,f,TRIBUNALUL ARGEŞ,0,2016,04,CA11,TB33,-88,2
2693,DIACONU,ANDREEA CARMEN,f,TRIBUNALUL ARGEŞ,out,2017,04,CA11,TB33,-88,2
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2006,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2007,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2008,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2009,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2010,05,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2011,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2012,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2013,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2014,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2015,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,0,2016,04,CA14,TB41,J155,1
2694,DEBRENI,CAMELIA LUCIA,f,JUDECĂTORIA ARAD,out,2017,04,CA14,TB41,J155,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2006,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2007,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2008,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2009,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2010,05,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2011,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2012,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2013,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2014,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2015,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,0,2016,04,CA1,TB2,J11,1
2695,MIHAILESCU,CERASELA VIOLETA,f,JUDECĂTORIA PETROŞANI,out,2017,04,CA1,TB2,J11,1
2696,SIMA,ION COSMIN,m,JUDECĂTORIA ORŞOVA,across,2006,04,CA7,TB24,J89,1
2696,SIMA,ION COSMIN,m,JUDECĂTORIA DROBETA TURNU SEVERIN,0,2007,04,CA7,TB24,J88,1
2696,SIMA,ION COSMIN,m,JUDECĂTORIA DROBETA TURNU SEVERIN,up,2008,04,CA7,TB24,J88,1
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,0,2009,04,CA7,TB24,-88,2
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,0,2010,05,CA7,TB24,-88,2
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,0,2011,04,CA7,TB24,-88,2
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,0,2012,04,CA7,TB24,-88,2
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,0,2013,04,CA7,TB24,-88,2
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,0,2014,04,CA7,TB24,-88,2
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,0,2015,04,CA7,TB24,-88,2
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,0,2016,04,CA7,TB24,-88,2
2696,SIMA,ION COSMIN,m,TRIBUNALUL MEHEDINŢI,out,2017,04,CA7,TB24,-88,2
2697,ISĂILĂ,MĂRIOARA,f,CURTEA DE APEL CLUJ,up,2006,04,CA5,-88,-88,3
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2007,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2008,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2009,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2010,06,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2011,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2012,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2013,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2014,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2015,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,0,2016,04,-88,-88,-88,4
2697,ISĂILĂ,MĂRIOARA,f,ÎNALTA CURTE DE CASAŢIE ŞI JUSTIŢIE,out,2017,04,-88,-88,-88,4
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2006,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2007,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2008,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2009,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2010,05,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2011,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2012,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2013,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2014,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2015,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,0,2016,04,CA5,TB16,-88,2
2698,LUPEA,IOAN MARIUS,m,TRIBUNALUL CLUJ,out,2017,04,CA5,TB16,-88,2
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2006,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2007,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2008,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2009,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2010,05,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2011,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2012,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2013,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2014,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2015,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,0,2016,04,CA2,TB5,J23,1
2699,PAISA,IULIA,f,JUDECĂTORIA PIATRA NEAMŢ,out,2017,04,CA2,TB5,J23,1
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2008,04,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2009,04,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2010,05,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2011,04,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2012,04,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2013,04,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2014,04,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2015,04,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,0,2016,04,CA4,-88,-88,3
27,ARJOCA,DANA SIMONA,f,CURTEA DE APEL BUCUREŞTI,out,2017,04,CA4,-88,-88,3
270,OPREA,SILVIU,m,JUDECĂTORIA SFÂNTU GHEORGHE,0,2006,04,CA3,TB8,J31,1
270,OPREA,SILVIU,m,JUDECĂTORIA SFÂNTU GHEORGHE,0,2007,04,CA3,TB8,J31,1
270,OPREA,SILVIU,m,JUDECĂTORIA SFÂNTU GHEORGHE,0,2008,04,CA3,TB8,J31,1
270,OPREA,SILVIU,m,JUDECĂTORIA SFÂNTU GHEORGHE,up,2009,04,CA3,TB8,J31,1
270,OPREA,SILVIU,m,TRIBUNALUL BRAŞOV,0,2010,05,CA3,TB6,-88,2
270,OPREA,SILVIU,m,TRIBUNALUL BRAŞOV,0,2011,04,CA3,TB6,-88,2
270,OPREA,SILVIU,m,TRIBUNALUL BRAŞOV,0,2012,04,CA3,TB6,-88,2
270,OPREA,SILVIU,m,TRIBUNALUL BRAŞOV,0,2013,04,CA3,TB6,-88,2
270,OPREA,SILVIU,m,TRIBUNALUL BRAŞOV,0,2014,04,CA3,TB6,-88,2
270,OPREA,SILVIU,m,TRIBUNALUL BRAŞOV,0,2015,04,CA3,TB6,-88,2
270,OPREA,SILVIU,m,TRIBUNALUL BRAŞOV,0,2016,04,CA3,TB6,-88,2
270,OPREA,SILVIU,m,TRIBUNALUL BRAŞOV,out,2017,04,CA3,TB6,-88,2
2700,POPA,MONICA,f,JUDECĂTORIA PLOIEŞTI,across,2012,04,CA12,TB38,J142,1
2700,POPA,MONICA,f,JUDECĂTORIA SECTORULUI UNU,0,2013,04,CA4,TB9,J33,1
2700,POPA,MONICA,f,JUDECĂTORIA SECTORULUI UNU,0,2014,04,CA4,TB9,J33,1
2700,POPA,MONICA,f,JUDECĂTORIA SECTORULUI UNU,up,2015,04,CA4,TB9,J33,1
2700,POPA,MONICA,f,TRIBUNALUL BUCUREŞTI,0,2016,04,CA4,TB9,-88,2
2700,POPA,MONICA,f,TRIBUNALUL BUCUREŞTI,out,2017,04,CA4,TB9,-88,2
2701,VLADU,RAMONA MARIA,f,JUDECĂTORIA SLATINA,0,2008,04,CA7,TB25,J95,1
2701,VLADU,RAMONA MARIA,f,JUDECĂTORIA SLATINA,up,2009,04,CA7,TB25,J95,1
2701,VLADU,RAMONA MARIA,f,TRIBUNALUL OLT,across,2010,05,CA7,TB25,-88,2
2701,VLADU,RAMONA MARIA,f,TRIBUNALUL BUCUREŞTI,0,2011,04,CA4,TB9,-88,2
2701,VLADU,RAMONA MARIA,f,TRIBUNALUL BUCUREŞTI,0,2012,04,CA4,TB9,-88,2
2701,VLADU,RAMONA MARIA,f,TRIBUNALUL BUCUREŞTI,up,2013,04,CA4,TB9,-88,2
2701,VLADU,RAMONA MARIA,f,CURTEA DE APEL BUCUREŞTI,0,2014,04,CA4,-88,-88,3
2701,VLADU,RAMONA MARIA,f,CURTEA DE APEL BUCUREŞTI,0,2015,04,CA4,-88,-88,3
